ICAO,PHASE,STND,RWY,N,VALID,REF_20,ID,OBSERVED
EDDF,ARR,V162,25C,223,223,3.5,ARR-V162-25C,2019
EDDF,ARR,V162,25L,343,343,6.306666666666667,ARR-V162-25L,2019
EDDF,ARR,V162,25R,658,658,7.183333333333334,ARR-V162-25R,2019
EDDF,ARR,V163,07L,451,451,5.166666666666667,ARR-V163-07L,2019
EDDF,ARR,V163,07R,150,150,8.133333333333333,ARR-V163-07R,2019
EDDF,ARR,V163,25C,223,223,3.506666666666667,ARR-V163-25C,2019
EDDF,ARR,V163,25L,400,400,6.446666666666667,ARR-V163-25L,2019
EDDF,ARR,V163,25R,616,616,7.3,ARR-V163-25R,2019
EDDF,ARR,V164,07L,285,285,4.65,ARR-V164-07L,2019
EDDF,ARR,V164,07R,94,94,8.986666666666666,ARR-V164-07R,2019
EDDF,ARR,V164,25C,138,138,3.8,ARR-V164-25C,2019
EDDF,ARR,V164,25L,217,217,6,ARR-V164-25L,2019
EDDF,ARR,V164,25R,434,434,6.86,ARR-V164-25R,2019
EDDF,ARR,V166,07L,280,280,4.81,ARR-V166-07L,2019
EDDF,ARR,V166,07R,85,85,9.133333333333333,ARR-V166-07R,2019
EDDF,ARR,V166,25C,120,120,4.013333333333334,ARR-V166-25C,2019
EDDF,ARR,V166,25L,222,222,5.793333333333333,ARR-V166-25L,2019
EDDF,ARR,V166,25R,437,437,6.819999999999999,ARR-V166-25R,2019
EDDF,ARR,V167,07L,254,254,4.886666666666667,ARR-V167-07L,2019
EDDF,ARR,V167,07R,75,75,8.793333333333335,ARR-V167-07R,2019
EDDF,ARR,V167,25C,127,127,4.163333333333334,ARR-V167-25C,2019
EDDF,ARR,V167,25L,189,189,5.5600000000000005,ARR-V167-25L,2019
EDDF,ARR,V167,25R,416,416,7.016666666666667,ARR-V167-25R,2019
EDDF,ARR,V168,07L,240,240,4.996666666666667,ARR-V168-07L,2019
EDDF,ARR,V168,07R,67,67,9.38,ARR-V168-07R,2019
EDDF,ARR,V168,25C,116,116,4.2,ARR-V168-25C,2019
EDDF,ARR,V168,25L,192,192,5.45,ARR-V168-25L,2019
EDDF,ARR,V168,25R,346,346,7,ARR-V168-25R,2019
EDDF,ARR,V169,07L,206,206,5.066666666666666,ARR-V169-07L,2019
EDDF,ARR,V169,07R,56,56,9.083333333333334,ARR-V169-07R,2019
EDDF,ARR,V169,25C,87,87,4.266666666666667,ARR-V169-25C,2019
EDDF,ARR,V169,25L,152,152,5.470000000000001,ARR-V169-25L,2019
EDDF,ARR,V169,25R,321,321,7.3,ARR-V169-25R,2019
EDDF,ARR,V170,07L,135,135,5.180000000000001,ARR-V170-07L,2019
EDDF,ARR,V170,07R,57,57,9.17,ARR-V170-07R,2019
EDDF,ARR,V170,25C,61,61,4.25,ARR-V170-25C,2019
EDDF,ARR,V170,25L,135,135,5.173333333333334,ARR-V170-25L,2019
EDDF,ARR,V170,25R,214,214,7.543333333333333,ARR-V170-25R,2019
EDDF,ARR,V171A,07L,565,565,5.016666666666667,ARR-V171A-07L,2019
EDDF,ARR,V171A,07R,95,95,7.046666666666667,ARR-V171A-07R,2019
EDDF,ARR,V171A,25C,187,187,3.5533333333333332,ARR-V171A-25C,2019
EDDF,ARR,V171A,25L,349,349,4.476666666666667,ARR-V171A-25L,2019
EDDF,ARR,V171A,25R,845,845,6.916666666666667,ARR-V171A-25R,2019
EDDF,ARR,V171B,07L,515,515,5.066666666666666,ARR-V171B-07L,2019
EDDF,ARR,V171B,07R,88,88,7.093333333333334,ARR-V171B-07R,2019
EDDF,ARR,V171B,25C,170,170,3.6599999999999997,ARR-V171B-25C,2019
EDDF,ARR,V171B,25L,311,311,4.566666666666666,ARR-V171B-25L,2019
EDDF,ARR,V171B,25R,835,835,6.866666666666666,ARR-V171B-25R,2019
EDDF,ARR,V172,07L,123,123,5.59,ARR-V172-07L,2019
EDDF,ARR,V172,07R,322,322,7.616666666666666,ARR-V172-07R,2019
EDDF,ARR,V172,25C,241,241,3.816666666666667,ARR-V172-25C,2019
EDDF,ARR,V172,25L,666,666,4.866666666666666,ARR-V172-25L,2019
EDDF,ARR,V172,25R,69,69,7.386666666666667,ARR-V172-25R,2019
EDDF,ARR,V173A,07L,495,495,5.216666666666667,ARR-V173A-07L,2019
EDDF,ARR,V173A,07R,120,120,7.03,ARR-V173A-07R,2019
EDDF,ARR,V173A,25C,182,182,3.7866666666666666,ARR-V173A-25C,2019
EDDF,ARR,V173A,25L,306,306,4.583333333333333,ARR-V173A-25L,2019
EDDF,ARR,V173A,25R,780,780,6.95,ARR-V173A-25R,2019
EDDF,ARR,V173B,07L,479,479,5.266666666666667,ARR-V173B-07L,2019
EDDF,ARR,V173B,07R,108,108,7.146666666666667,ARR-V173B-07R,2019
EDDF,ARR,V173B,25C,176,176,3.8,ARR-V173B-25C,2019
EDDF,ARR,V173B,25L,344,344,4.626666666666667,ARR-V173B-25L,2019
EDDF,ARR,V173B,25R,690,690,7.066666666666666,ARR-V173B-25R,2019
EDDF,ARR,V174,07L,447,447,5.59,ARR-V174-07L,2019
EDDF,ARR,V174,07R,155,155,7.766666666666667,ARR-V174-07R,2019
EDDF,ARR,V174,25C,225,225,4.296666666666667,ARR-V174-25C,2019
EDDF,ARR,V174,25L,438,438,5.266666666666667,ARR-V174-25L,2019
EDDF,ARR,V174,25R,667,667,7.366666666666666,ARR-V174-25R,2019
EDDF,ARR,V175,07L,428,428,5.65,ARR-V175-07L,2019
EDDF,ARR,V175,07R,209,209,7.543333333333333,ARR-V175-07R,2019
EDDF,ARR,V175,25C,222,222,4.336666666666666,ARR-V175-25C,2019
EDDF,ARR,V175,25L,418,418,5.35,ARR-V175-25L,2019
EDDF,ARR,V175,25R,672,672,7.5,ARR-V175-25R,2019
EDDF,ARR,V176,07L,397,397,5.653333333333334,ARR-V176-07L,2019
EDDF,ARR,V176,07R,182,182,7.456666666666667,ARR-V176-07R,2019
EDDF,ARR,V176,25C,218,218,4.433333333333334,ARR-V176-25C,2019
EDDF,ARR,V176,25L,464,464,5.333333333333333,ARR-V176-25L,2019
EDDF,ARR,V176,25R,596,596,7.333333333333333,ARR-V176-25R,2019
EDDF,ARR,V177,07L,403,403,5.783333333333333,ARR-V177-07L,2019
EDDF,ARR,V177,07R,197,197,7.12,ARR-V177-07R,2019
EDDF,ARR,V177,25C,228,228,4.533333333333333,ARR-V177-25C,2019
EDDF,ARR,V177,25L,450,450,5.563333333333333,ARR-V177-25L,2019
EDDF,ARR,V177,25R,593,593,7.366666666666666,ARR-V177-25R,2019
EDDF,ARR,V178,07L,397,397,5.803333333333334,ARR-V178-07L,2019
EDDF,ARR,V178,07R,179,179,7,ARR-V178-07R,2019
EDDF,ARR,V178,25C,217,217,4.483333333333333,ARR-V178-25C,2019
EDDF,ARR,V178,25L,421,421,5.5,ARR-V178-25L,2019
EDDF,ARR,V178,25R,566,566,7.316666666666666,ARR-V178-25R,2019
EDDF,ARR,V266,07L,299,299,4.833333333333333,ARR-V266-07L,2019
EDDF,ARR,V266,07R,90,90,7.423333333333334,ARR-V266-07R,2019
EDDF,ARR,V266,25C,95,95,5.69,ARR-V266-25C,2019
EDDF,ARR,V266,25L,201,201,6.8,ARR-V266-25L,2019
EDDF,ARR,V266,25R,573,573,4.116666666666666,ARR-V266-25R,2019
EDDF,ARR,V267,07L,338,338,4.63,ARR-V267-07L,2019
EDDF,ARR,V267,07R,90,90,7.4,ARR-V267-07R,2019
EDDF,ARR,V267,25C,92,92,5.85,ARR-V267-25C,2019
EDDF,ARR,V267,25L,204,204,6.85,ARR-V267-25L,2019
EDDF,ARR,V267,25R,544,544,3.993333333333333,ARR-V267-25R,2019
EDDF,ARR,V268,07L,314,314,4.543333333333333,ARR-V268-07L,2019
EDDF,ARR,V268,07R,112,112,7.573333333333334,ARR-V268-07R,2019
EDDF,ARR,V268,25C,90,90,5.616666666666667,ARR-V268-25C,2019
EDDF,ARR,V268,25L,212,212,6.88,ARR-V268-25L,2019
EDDF,ARR,V268,25R,560,560,3.913333333333333,ARR-V268-25R,2019
EDDF,ARR,V269,07L,302,302,4.493333333333333,ARR-V269-07L,2019
EDDF,ARR,V269,07R,82,82,7.616666666666667,ARR-V269-07R,2019
EDDF,ARR,V269,25C,80,80,5.673333333333334,ARR-V269-25C,2019
EDDF,ARR,V269,25L,186,186,7.15,ARR-V269-25L,2019
EDDF,ARR,V269,25R,574,574,3.85,ARR-V269-25R,2019
EDDF,ARR,V270,07L,288,288,4.3566666666666665,ARR-V270-07L,2019
EDDF,ARR,V270,07R,89,89,7.56,ARR-V270-07R,2019
EDDF,ARR,V270,25C,73,73,5.956666666666667,ARR-V270-25C,2019
EDDF,ARR,V270,25L,180,180,6.863333333333333,ARR-V270-25L,2019
EDDF,ARR,V270,25R,545,545,3.716666666666667,ARR-V270-25R,2019
EDDF,ARR,V310,07R,154,154,6.443333333333333,ARR-V310-07R,2019
EDDF,ARR,V310,25C,34,34,9.566666666666666,ARR-V310-25C,2019
EDDF,ARR,V310,25L,298,298,7.623333333333333,ARR-V310-25L,2019
EDDF,ARR,V311,07R,140,140,6.33,ARR-V311-07R,2019
EDDF,ARR,V311,25L,302,302,7.333333333333333,ARR-V311-25L,2019
EDDF,ARR,V312,07R,130,130,6.08,ARR-V312-07R,2019
EDDF,ARR,V312,25L,259,259,7.216666666666667,ARR-V312-25L,2019
EDDF,ARR,V313,07R,129,129,5.859999999999999,ARR-V313-07R,2019
EDDF,ARR,V313,25L,254,254,6.776666666666666,ARR-V313-25L,2019
EDDF,ARR,V92,25L,79,79,7.620000000000001,ARR-V92-25L,2019
